appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1701100800000,97259,1701100800000,32212,,,
6451407032,红果短剧-海量热门短剧随心看,1701014400000,97259,1701014400000,30606,,,
6451407032,红果短剧-海量热门短剧随心看,1700928000000,97259,1700928000000,34909,,,
6451407032,红果短剧-海量热门短剧随心看,1700841600000,97259,1700841600000,32162,,,
6451407032,红果短剧-海量热门短剧随心看,1700755200000,97259,1700755200000,34779,,,
6451407032,红果短剧-海量热门短剧随心看,1700668800000,97259,1700668800000,43438,,,
6451407032,红果短剧-海量热门短剧随心看,1700582400000,97259,1700582400000,55586,,,
6451407032,红果短剧-海量热门短剧随心看,1700496000000,97259,1700496000000,59929,,,
6451407032,红果短剧-海量热门短剧随心看,1700409600000,97259,1700409600000,120448,,,
6451407032,红果短剧-海量热门短剧随心看,1700323200000,97259,1700323200000,173839,,,
6451407032,红果短剧-海量热门短剧随心看,1700236800000,97259,1700236800000,258160,,,
6451407032,红果短剧-海量热门短剧随心看,1700150400000,97259,1700150400000,138992,,,
6451407032,红果短剧-海量热门短剧随心看,1700064000000,97259,1700064000000,56681,,,
6451407032,红果短剧-海量热门短剧随心看,1699977600000,97259,1699977600000,57427,,,
6451407032,红果短剧-海量热门短剧随心看,1699891200000,97259,1699891200000,54733,,,
6451407032,红果短剧-海量热门短剧随心看,1699804800000,97259,1699804800000,77725,,,
6451407032,红果短剧-海量热门短剧随心看,1699718400000,97259,1699718400000,80706,,,
6451407032,红果短剧-海量热门短剧随心看,1699632000000,97259,1699632000000,78144,,,
6451407032,红果短剧-海量热门短剧随心看,1699545600000,97259,1699545600000,109041,,,
6451407032,红果短剧-海量热门短剧随心看,1699459200000,97259,1699459200000,111429,,,
6451407032,红果短剧-海量热门短剧随心看,1699372800000,97259,1699372800000,165441,,,
6451407032,红果短剧-海量热门短剧随心看,1699286400000,97259,1699286400000,283879,,,
6451407032,红果短剧-海量热门短剧随心看,1699200000000,97259,1699200000000,204759,,,
6451407032,红果短剧-海量热门短剧随心看,1699113600000,97259,1699113600000,188997,,,
6451407032,红果短剧-海量热门短剧随心看,1699027200000,97259,1699027200000,154528,,,
6451407032,红果短剧-海量热门短剧随心看,1698940800000,97259,1698940800000,119030,,,
6451407032,红果短剧-海量热门短剧随心看,1698854400000,97259,1698854400000,132395,,,
6451407032,红果短剧-海量热门短剧随心看,1698768000000,97259,1698768000000,125865,,,
6451407032,红果短剧-海量热门短剧随心看,1698681600000,97259,1698681600000,152672,,,
6451407032,红果短剧-海量热门短剧随心看,1698595200000,97259,1698595200000,140334,,,
6451407032,红果短剧-海量热门短剧随心看,1698508800000,97259,1698508800000,134383,,,
6451407032,红果短剧-海量热门短剧随心看,1698422400000,97259,1698422400000,110013,,,
6451407032,红果短剧-海量热门短剧随心看,1698336000000,97259,1698336000000,82934,,,
6451407032,红果短剧-海量热门短剧随心看,1698249600000,97259,1698249600000,84431,,,
6451407032,红果短剧-海量热门短剧随心看,1698163200000,97259,1698163200000,83981,,,
6451407032,红果短剧-海量热门短剧随心看,1698076800000,97259,1698076800000,87793,,,
6451407032,红果短剧-海量热门短剧随心看,1697990400000,97259,1697990400000,106231,,,
6451407032,红果短剧-海量热门短剧随心看,1697904000000,97259,1697904000000,125490,,,
